EYCON_08,,01,02,03,04,05,06,07
DD/MM/YY,HH:MM:SS,"","","","","","",""
"LogTemps",,"T/C 1","T/C 2","T/C 3","T/C 4","T/C 5","T/C 6","Top_Pre2"
28/07/21,12:24:17,292,2192,2192,2192,2192,2192,61
28/07/21,12:24:17,292,2192,2192,2192,2192,2192,61
28/07/21,12:24:18,292,2192,2192,2192,2192,2192,61
28/07/21,12:24:18,292,2192,2192,2192,2192,2192,61
28/07/21,12:24:18,292,2192,2192,2192,2192,2192,61
28/07/21,12:24:19,292,2192,2192,2192,2192,2192,61
28/07/21,12:24:19,292,2192,2192,2192,2192,2192,61
28/07/21,12:24:20,292,2192,2192,2192,2192,2192,61
28/07/21,12:24:20,292,2192,2192,2192,2192,2192,61
28/07/21,12:24:20,292,2192,2192,2192,2192,2192,61
28/07/21,12:24:21,292,2192,2192,2192,2192,2192,61
28/07/21,12:24:21,292,2192,2192,2192,2192,2192,61
28/07/21,12:24:21,292,2192,2192,2192,2192,2192,61
28/07/21,12:24:21,292,2192,2192,2192,2192,2192,61
28/07/21,12:24:22,292,2192,2192,2192,2192,2192,61
28/07/21,12:24:22,292,2192,2192,2192,2192,2192,61
28/07/21,12:24:22,292,2192,2192,2192,2192,2192,61
28/07/21,12:24:23,293,2192,2192,2192,2192,2192,61
28/07/21,12:24:23,293,2192,2192,2192,2192,2192,61
28/07/21,12:24:23,293,2192,2192,2192,2192,2192,61
28/07/21,12:24:24,293,2192,2192,2192,2192,2192,61
28/07/21,12:24:24,293,2192,2192,2192,2192,2192,61
28/07/21,12:24:24,293,2192,2192,2192,2192,2192,61
28/07/21,12:24:25,293,2192,2192,2192,2192,2192,61
28/07/21,12:24:25,293,2192,2192,2192,2192,2192,61
28/07/21,12:24:26,293,2192,2192,2192,2192,2192,61
28/07/21,12:24:26,293,2192,2192,2192,2192,2192,61
28/07/21,12:24:26,293,2192,2192,2192,2192,2192,61
28/07/21,12:24:27,293,2192,2192,2192,2192,2192,61
28/07/21,12:24:27,293,2192,2192,2192,2192,2192,61
28/07/21,12:24:27,293,2192,2192,2192,2192,2192,61
28/07/21,12:24:27,293,2192,2192,2192,2192,2192,61
28/07/21,12:24:28,293,2192,2192,2192,2192,2192,61
28/07/21,12:24:28,293,2192,2192,2192,2192,2192,61
28/07/21,12:24:28,293,2192,2192,2192,2192,2192,61
28/07/21,12:24:29,293,2192,2192,2192,2192,2192,61
28/07/21,12:24:29,293,2192,2192,2192,2192,2192,61
28/07/21,12:24:29,293,2192,2192,2192,2192,2192,61
28/07/21,12:24:30,293,2192,2192,2192,2192,2192,61
28/07/21,12:24:30,293,2192,2192,2192,2192,2192,61
28/07/21,12:24:30,293,2192,2192,2192,2192,2192,61
28/07/21,12:24:31,293,2192,2192,2192,2192,2192,61
28/07/21,12:24:31,293,2192,2192,2192,2192,2192,61
28/07/21,12:24:32,293,2192,2192,2192,2192,2192,61
28/07/21,12:24:32,293,2192,2192,2192,2192,2192,61
28/07/21,12:24:32,293,2192,2192,2192,2192,2192,61
28/07/21,12:24:33,293,2192,2192,2192,2192,2192,61
28/07/21,12:24:33,293,2192,2192,2192,2192,2192,61
28/07/21,12:24:33,293,2192,2192,2192,2192,2192,61
28/07/21,12:24:33,293,2192,2192,2192,2192,2192,61
28/07/21,12:24:34,293,2192,2192,2192,2192,2192,61
28/07/21,12:24:34,293,2192,2192,2192,2192,2192,61
28/07/21,12:24:34,293,2192,2192,2192,2192,2192,61
28/07/21,12:24:35,293,2192,2192,2192,2192,2192,61
28/07/21,12:24:35,293,2192,2192,2192,2192,2192,61
28/07/21,12:24:35,293,2192,2192,2192,2192,2192,61
28/07/21,12:24:36,293,2192,2192,2192,2192,2192,61
28/07/21,12:24:36,293,2192,2192,2192,2192,2192,61
28/07/21,12:24:36,293,2192,2192,2192,2192,2192,61
28/07/21,12:24:37,293,2192,2192,2192,2192,2192,61
28/07/21,12:24:37,293,2192,2192,2192,2192,2192,61
28/07/21,12:24:37,293,2192,2192,2192,2192,2192,61
28/07/21,12:24:38,293,2192,2192,2192,2192,2192,61
28/07/21,12:24:38,293,2192,2192,2192,2192,2192,61
28/07/21,12:24:39,293,2192,2192,2192,2192,2192,61
28/07/21,12:24:39,293,2192,2192,2192,2192,2192,61
28/07/21,12:24:39,293,2192,2192,2192,2192,2192,61
28/07/21,12:24:40,293,2192,2192,2192,2192,2192,61
28/07/21,12:24:40,293,2192,2192,2192,2192,2192,61
28/07/21,12:24:40,293,2192,2192,2192,2192,2192,61
28/07/21,12:24:40,293,2192,2192,2192,2192,2192,61
28/07/21,12:24:41,293,2192,2192,2192,2192,2192,61
28/07/21,12:24:41,293,2192,2192,2192,2192,2192,61
28/07/21,12:24:41,293,2192,2192,2192,2192,2192,61
28/07/21,12:24:42,293,2192,2192,2192,2192,2192,61
28/07/21,12:24:42,293,2192,2192,2192,2192,2192,61
28/07/21,12:24:42,293,2192,2192,2192,2192,2192,61
28/07/21,12:24:43,293,2192,2192,2192,2192,2192,61
28/07/21,12:24:43,293,2192,2192,2192,2192,2192,61
28/07/21,12:24:43,293,2192,2192,2192,2192,2192,61
28/07/21,12:24:44,293,2192,2192,2192,2192,2192,61
28/07/21,12:24:44,293,2192,2192,2192,2192,2192,61
28/07/21,12:24:45,293,2192,2192,2192,2192,2192,61
28/07/21,12:24:45,293,2192,2192,2192,2192,2192,61
28/07/21,12:24:45,293,2192,2192,2192,2192,2192,61
28/07/21,12:24:45,293,2192,2192,2192,2192,2192,61
28/07/21,12:24:46,293,2192,2192,2192,2192,2192,61
28/07/21,12:24:46,293,2192,2192,2192,2192,2192,61
28/07/21,12:24:46,293,2192,2192,2192,2192,2192,61
28/07/21,12:24:47,293,2192,2192,2192,2192,2192,61
28/07/21,12:24:47,293,2192,2192,2192,2192,2192,61
28/07/21,12:24:47,293,2192,2192,2192,2192,2192,61
28/07/21,12:24:48,293,2192,2192,2192,2192,2192,61
28/07/21,12:24:48,293,2192,2192,2192,2192,2192,61
28/07/21,12:24:49,293,2192,2192,2192,2192,2192,61
28/07/21,12:24:49,293,2192,2192,2192,2192,2192,61
28/07/21,12:24:49,293,2192,2192,2192,2192,2192,61
28/07/21,12:24:49,293,2192,2192,2192,2192,2192,61
28/07/21,12:24:50,293,2192,2192,2192,2192,2192,61
28/07/21,12:24:50,293,2192,2192,2192,2192,2192,61
28/07/21,12:24:51,293,2192,2192,2192,2192,2192,61
28/07/21,12:24:51,293,2192,2192,2192,2192,2192,61
28/07/21,12:24:51,293,2192,2192,2192,2192,2192,61
28/07/21,12:24:52,293,2192,2192,2192,2192,2192,61
28/07/21,12:24:52,293,2192,2192,2192,2192,2192,61
28/07/21,12:24:52,293,2192,2192,2192,2192,2192,61
28/07/21,12:24:53,293,2192,2192,2192,2192,2192,61
28/07/21,12:24:53,293,2192,2192,2192,2192,2192,61
28/07/21,12:24:53,294,2192,2192,2192,2192,2192,61
28/07/21,12:24:53,294,2192,2192,2192,2192,2192,61
28/07/21,12:24:54,294,2192,2192,2192,2192,2192,61
28/07/21,12:24:54,294,2192,2192,2192,2192,2192,61
28/07/21,12:24:54,294,2192,2192,2192,2192,2192,61
28/07/21,12:24:55,294,2192,2192,2192,2192,2192,61
28/07/21,12:24:55,294,2192,2192,2192,2192,2192,61
28/07/21,12:24:55,294,2192,2192,2192,2192,2192,61
28/07/21,12:24:56,294,2192,2192,2192,2192,2192,61
28/07/21,12:24:56,294,2192,2192,2192,2192,2192,61
28/07/21,12:24:56,294,2192,2192,2192,2192,2192,61
28/07/21,12:24:57,294,2192,2192,2192,2192,2192,61
28/07/21,12:24:57,294,2192,2192,2192,2192,2192,61
28/07/21,12:24:57,294,2192,2192,2192,2192,2192,61
28/07/21,12:24:58,294,2192,2192,2192,2192,2192,61
28/07/21,12:24:58,294,2192,2192,2192,2192,2192,61
28/07/21,12:24:59,294,2192,2192,2192,2192,2192,61
28/07/21,12:24:59,294,2192,2192,2192,2192,2192,61
28/07/21,12:24:59,294,2192,2192,2192,2192,2192,61
28/07/21,12:25:00,294,2192,2192,2192,2192,2192,61
28/07/21,12:25:00,294,2192,2192,2192,2192,2192,61
28/07/21,12:25:00,294,2192,2192,2192,2192,2192,61
28/07/21,12:25:00,294,2192,2192,2192,2192,2192,61
28/07/21,12:25:01,294,2192,2192,2192,2192,2192,61
28/07/21,12:25:01,294,2192,2192,2192,2192,2192,61
28/07/21,12:25:01,294,2192,2192,2192,2192,2192,61
28/07/21,12:25:02,294,2192,2192,2192,2192,2192,61
28/07/21,12:25:02,294,2192,2192,2192,2192,2192,61
28/07/21,12:25:02,294,2192,2192,2192,2192,2192,61
28/07/21,12:25:03,294,2192,2192,2192,2192,2192,61
28/07/21,12:25:03,294,2192,2192,2192,2192,2192,61
28/07/21,12:25:04,294,2192,2192,2192,2192,2192,61
28/07/21,12:25:04,294,2192,2192,2192,2192,2192,61
28/07/21,12:25:04,294,2192,2192,2192,2192,2192,61
28/07/21,12:25:04,294,2192,2192,2192,2192,2192,61
28/07/21,12:25:05,294,2192,2192,2192,2192,2192,61
28/07/21,12:25:05,294,2192,2192,2192,2192,2192,61
28/07/21,12:25:05,294,2192,2192,2192,2192,2192,61
28/07/21,12:25:06,294,2192,2192,2192,2192,2192,61
28/07/21,12:25:06,294,2192,2192,2192,2192,2192,61
28/07/21,12:25:06,294,2192,2192,2192,2192,2192,61
28/07/21,12:25:07,294,2192,2192,2192,2192,2192,61
28/07/21,12:25:07,294,2192,2192,2192,2192,2192,61
28/07/21,12:25:07,294,2192,2192,2192,2192,2192,61
28/07/21,12:25:08,294,2192,2192,2192,2192,2192,61
28/07/21,12:25:08,294,2192,2192,2192,2192,2192,61
28/07/21,12:25:09,294,2192,2192,2192,2192,2192,61
28/07/21,12:25:09,294,2192,2192,2192,2192,2192,61
28/07/21,12:25:09,294,2192,2192,2192,2192,2192,61
28/07/21,12:25:10,294,2192,2192,2192,2192,2192,61
28/07/21,12:25:10,294,2192,2192,2192,2192,2192,61
28/07/21,12:25:10,294,2192,2192,2192,2192,2192,61
28/07/21,12:25:11,294,2192,2192,2192,2192,2192,61
28/07/21,12:25:11,294,2192,2192,2192,2192,2192,61
28/07/21,12:25:11,294,2192,2192,2192,2192,2192,61
28/07/21,12:25:12,294,2192,2192,2192,2192,2192,61
28/07/21,12:25:12,294,2192,2192,2192,2192,2192,61
28/07/21,12:25:12,294,2192,2192,2192,2192,2192,61
28/07/21,12:25:12,294,2192,2192,2192,2192,2192,61
28/07/21,12:25:13,294,2192,2192,2192,2192,2192,61
28/07/21,12:25:13,294,2192,2192,2192,2192,2192,61
28/07/21,12:25:13,294,2192,2192,2192,2192,2192,61
28/07/21,12:25:14,294,2192,2192,2192,2192,2192,61
28/07/21,12:25:14,294,2192,2192,2192,2192,2192,61
28/07/21,12:25:14,294,2192,2192,2192,2192,2192,61
28/07/21,12:25:15,294,2192,2192,2192,2192,2192,61
28/07/21,12:25:15,294,2192,2192,2192,2192,2192,61
28/07/21,12:25:16,294,2192,2192,2192,2192,2192,61
28/07/21,12:25:16,294,2192,2192,2192,2192,2192,61
28/07/21,12:25:16,294,2192,2192,2192,2192,2192,61
28/07/21,12:25:17,294,2192,2192,2192,2192,2192,61
28/07/21,12:25:17,294,2192,2192,2192,2192,2192,61
28/07/21,12:25:17,294,2192,2192,2192,2192,2192,61
28/07/21,12:25:17,294,2192,2192,2192,2192,2192,61
28/07/21,12:25:18,294,2192,2192,2192,2192,2192,61
28/07/21,12:25:18,294,2192,2192,2192,2192,2192,61
28/07/21,12:25:18,294,2192,2192,2192,2192,2192,61
28/07/21,12:25:19,294,2192,2192,2192,2192,2192,61
28/07/21,12:25:19,294,2192,2192,2192,2192,2192,61
28/07/21,12:25:19,294,2192,2192,2192,2192,2192,61
28/07/21,12:25:20,294,2192,2192,2192,2192,2192,61
28/07/21,12:25:20,294,2192,2192,2192,2192,2192,61
28/07/21,12:25:21,294,2192,2192,2192,2192,2192,61
28/07/21,12:25:21,294,2192,2192,2192,2192,2192,61
28/07/21,12:25:21,294,2192,2192,2192,2192,2192,61
28/07/21,12:25:22,294,2192,2192,2192,2192,2192,61
28/07/21,12:25:22,294,2192,2192,2192,2192,2192,61
28/07/21,12:25:22,294,2192,2192,2192,2192,2192,61
28/07/21,12:25:22,294,2192,2192,2192,2192,2192,61
28/07/21,12:25:23,294,2192,2192,2192,2192,2192,61
28/07/21,12:25:23,294,2192,2192,2192,2192,2192,61
28/07/21,12:25:23,294,2192,2192,2192,2192,2192,61
28/07/21,12:25:24,294,2192,2192,2192,2192,2192,61
28/07/21,12:25:24,295,2192,2192,2192,2192,2192,61
28/07/21,12:25:24,295,2192,2192,2192,2192,2192,61
28/07/21,12:25:25,295,2192,2192,2192,2192,2192,61
28/07/21,12:25:25,295,2192,2192,2192,2192,2192,61
28/07/21,12:25:25,295,2192,2192,2192,2192,2192,61
28/07/21,12:25:26,295,2192,2192,2192,2192,2192,61
28/07/21,12:25:26,295,2192,2192,2192,2192,2192,61
28/07/21,12:25:27,295,2192,2192,2192,2192,2192,61
28/07/21,12:25:27,295,2192,2192,2192,2192,2192,61
28/07/21,12:25:27,295,2192,2192,2192,2192,2192,61
28/07/21,12:25:28,295,2192,2192,2192,2192,2192,61
28/07/21,12:25:28,295,2192,2192,2192,2192,2192,61
28/07/21,12:25:28,295,2192,2192,2192,2192,2192,61
28/07/21,12:25:28,295,2192,2192,2192,2192,2192,61
28/07/21,12:25:29,295,2192,2192,2192,2192,2192,61
28/07/21,12:25:29,295,2192,2192,2192,2192,2192,61
28/07/21,12:25:29,295,2192,2192,2192,2192,2192,61
28/07/21,12:25:30,295,2192,2192,2192,2192,2192,61
28/07/21,12:25:30,295,2192,2192,2192,2192,2192,61
28/07/21,12:25:30,295,2192,2192,2192,2192,2192,61
28/07/21,12:25:31,295,2192,2192,2192,2192,2192,61
28/07/21,12:25:31,295,2192,2192,2192,2192,2192,61
28/07/21,12:25:31,295,2192,2192,2192,2192,2192,61
28/07/21,12:25:32,295,2192,2192,2192,2192,2192,61
28/07/21,12:25:32,295,2192,2192,2192,2192,2192,61
28/07/21,12:25:32,295,2192,2192,2192,2192,2192,61
28/07/21,12:25:33,295,2192,2192,2192,2192,2192,61
28/07/21,12:25:33,295,2192,2192,2192,2192,2192,61
28/07/21,12:25:34,295,2192,2192,2192,2192,2192,61
28/07/21,12:25:34,295,2192,2192,2192,2192,2192,61
28/07/21,12:25:34,295,2192,2192,2192,2192,2192,61
28/07/21,12:25:35,295,2192,2192,2192,2192,2192,61
28/07/21,12:25:35,295,2192,2192,2192,2192,2192,61
28/07/21,12:25:35,295,2192,2192,2192,2192,2192,61
28/07/21,12:25:35,295,2192,2192,2192,2192,2192,61
28/07/21,12:25:36,295,2192,2192,2192,2192,2192,61
28/07/21,12:25:36,295,2192,2192,2192,2192,2192,61
28/07/21,12:25:36,295,2192,2192,2192,2192,2192,61
28/07/21,12:25:37,295,2192,2192,2192,2192,2192,61
28/07/21,12:25:37,295,2192,2192,2192,2192,2192,61
28/07/21,12:25:38,295,2192,2192,2192,2192,2192,61
28/07/21,12:25:38,295,2192,2192,2192,2192,2192,61
28/07/21,12:25:39,295,2192,2192,2192,2192,2192,61
28/07/21,12:25:39,295,2192,2192,2192,2192,2192,61
28/07/21,12:25:39,295,2192,2192,2192,2192,2192,61
28/07/21,12:25:40,295,2192,2192,2192,2192,2192,61
28/07/21,12:25:40,295,2192,2192,2192,2192,2192,61
28/07/21,12:25:40,295,2192,2192,2192,2192,2192,61
28/07/21,12:25:41,295,2192,2192,2192,2192,2192,61
28/07/21,12:25:41,295,2192,2192,2192,2192,2192,61
28/07/21,12:25:41,295,2192,2192,2192,2192,2192,61
28/07/21,12:25:42,295,2192,2192,2192,2192,2192,61
28/07/21,12:25:42,295,2192,2192,2192,2192,2192,61
28/07/21,12:25:42,295,2192,2192,2192,2192,2192,61
28/07/21,12:25:43,295,2192,2192,2192,2192,2192,61
28/07/21,12:25:43,295,2192,2192,2192,2192,2192,61
28/07/21,12:25:43,295,2192,2192,2192,2192,2192,61
28/07/21,12:25:44,295,2192,2192,2192,2192,2192,61
28/07/21,12:25:44,295,2192,2192,2192,2192,2192,61
28/07/21,12:25:44,295,2192,2192,2192,2192,2192,61
28/07/21,12:25:45,295,2192,2192,2192,2192,2192,61
28/07/21,12:25:45,295,2192,2192,2192,2192,2192,61
28/07/21,12:25:45,295,2192,2192,2192,2192,2192,61
28/07/21,12:25:46,295,2192,2192,2192,2192,2192,61
28/07/21,12:25:46,295,2192,2192,2192,2192,2192,61
28/07/21,12:25:46,295,2192,2192,2192,2192,2192,61
28/07/21,12:25:47,295,2192,2192,2192,2192,2192,61
28/07/21,12:25:47,295,2192,2192,2192,2192,2192,61
28/07/21,12:25:47,295,2192,2192,2192,2192,2192,61
28/07/21,12:25:48,295,2192,2192,2192,2192,2192,61
28/07/21,12:25:48,295,2192,2192,2192,2192,2192,61
28/07/21,12:25:48,295,2192,2192,2192,2192,2192,61
28/07/21,12:25:49,295,2192,2192,2192,2192,2192,61
28/07/21,12:25:49,295,2192,2192,2192,2192,2192,61
28/07/21,12:25:49,295,2192,2192,2192,2192,2192,61
28/07/21,12:25:50,295,2192,2192,2192,2192,2192,61
28/07/21,12:25:50,295,2192,2192,2192,2192,2192,61
28/07/21,12:25:50,295,2192,2192,2192,2192,2192,61
28/07/21,12:25:51,295,2192,2192,2192,2192,2192,61
28/07/21,12:25:51,295,2192,2192,2192,2192,2192,61
28/07/21,12:25:51,295,2192,2192,2192,2192,2192,61
28/07/21,12:25:52,295,2192,2192,2192,2192,2192,61
28/07/21,12:25:52,295,2192,2192,2192,2192,2192,61
28/07/21,12:25:52,295,2192,2192,2192,2192,2192,61
28/07/21,12:25:53,295,2192,2192,2192,2192,2192,61
28/07/21,12:25:53,295,2192,2192,2192,2192,2192,61
28/07/21,12:25:53,295,2192,2192,2192,2192,2192,61
28/07/21,12:25:54,295,2192,2192,2192,2192,2192,61
28/07/21,12:25:54,295,2192,2192,2192,2192,2192,61
28/07/21,12:25:54,295,2192,2192,2192,2192,2192,61
28/07/21,12:25:55,295,2192,2192,2192,2192,2192,61
28/07/21,12:25:55,296,2192,2192,2192,2192,2192,61
28/07/21,12:25:55,296,2192,2192,2192,2192,2192,61
28/07/21,12:25:56,296,2192,2192,2192,2192,2192,61
28/07/21,12:25:56,296,2192,2192,2192,2192,2192,61
28/07/21,12:25:56,296,2192,2192,2192,2192,2192,61
28/07/21,12:25:57,296,2192,2192,2192,2192,2192,61
28/07/21,12:25:57,296,2192,2192,2192,2192,2192,61
28/07/21,12:25:57,296,2192,2192,2192,2192,2192,61
28/07/21,12:25:58,296,2192,2192,2192,2192,2192,61
28/07/21,12:25:58,296,2192,2192,2192,2192,2192,61
28/07/21,12:25:58,296,2192,2192,2192,2192,2192,61
28/07/21,12:25:59,296,2192,2192,2192,2192,2192,61
28/07/21,12:25:59,296,2192,2192,2192,2192,2192,61
28/07/21,12:25:59,296,2192,2192,2192,2192,2192,61
28/07/21,12:26:00,296,2192,2192,2192,2192,2192,61
28/07/21,12:26:00,296,2192,2192,2192,2192,2192,61
28/07/21,12:26:00,296,2192,2192,2192,2192,2192,61
28/07/21,12:26:01,296,2192,2192,2192,2192,2192,61
28/07/21,12:26:01,296,2192,2192,2192,2192,2192,61
28/07/21,12:26:01,296,2192,2192,2192,2192,2192,61
28/07/21,12:26:02,296,2192,2192,2192,2192,2192,61
28/07/21,12:26:02,296,2192,2192,2192,2192,2192,61
28/07/21,12:26:02,296,2192,2192,2192,2192,2192,61
28/07/21,12:26:03,296,2192,2192,2192,2192,2192,61
28/07/21,12:26:03,296,2192,2192,2192,2192,2192,61
28/07/21,12:26:03,296,2192,2192,2192,2192,2192,61
28/07/21,12:26:04,296,2192,2192,2192,2192,2192,61
28/07/21,12:26:04,296,2192,2192,2192,2192,2192,61
28/07/21,12:26:04,296,2192,2192,2192,2192,2192,61
28/07/21,12:26:05,296,2192,2192,2192,2192,2192,61
28/07/21,12:26:05,296,2192,2192,2192,2192,2192,61
28/07/21,12:26:05,296,2192,2192,2192,2192,2192,61
28/07/21,12:26:06,296,2192,2192,2192,2192,2192,61
28/07/21,12:26:06,296,2192,2192,2192,2192,2192,61
28/07/21,12:26:06,296,2192,2192,2192,2192,2192,61
28/07/21,12:26:07,296,2192,2192,2192,2192,2192,61
28/07/21,12:26:07,296,2192,2192,2192,2192,2192,61
28/07/21,12:26:07,296,2192,2192,2192,2192,2192,61
28/07/21,12:26:08,296,2192,2192,2192,2192,2192,61
28/07/21,12:26:08,296,2192,2192,2192,2192,2192,61
28/07/21,12:26:08,296,2192,2192,2192,2192,2192,61
28/07/21,12:26:09,296,2192,2192,2192,2192,2192,61
28/07/21,12:26:09,296,2192,2192,2192,2192,2192,61
28/07/21,12:26:09,296,2192,2192,2192,2192,2192,61
28/07/21,12:26:10,296,2192,2192,2192,2192,2192,61
28/07/21,12:26:10,296,2192,2192,2192,2192,2192,61
28/07/21,12:26:10,296,2192,2192,2192,2192,2192,61
28/07/21,12:26:11,296,2192,2192,2192,2192,2192,61
28/07/21,12:26:11,296,2192,2192,2192,2192,2192,61
28/07/21,12:26:11,296,2192,2192,2192,2192,2192,61
28/07/21,12:26:12,296,2192,2192,2192,2192,2192,61
28/07/21,12:26:12,296,2192,2192,2192,2192,2192,61
28/07/21,12:26:12,296,2192,2192,2192,2192,2192,61
28/07/21,12:26:13,296,2192,2192,2192,2192,2192,61
28/07/21,12:26:13,296,2192,2192,2192,2192,2192,61
28/07/21,12:26:13,296,2192,2192,2192,2192,2192,61
28/07/21,12:26:14,296,2192,2192,2192,2192,2192,61
28/07/21,12:26:14,296,2192,2192,2192,2192,2192,61
28/07/21,12:26:14,296,2192,2192,2192,2192,2192,61
28/07/21,12:26:15,296,2192,2192,2192,2192,2192,61
28/07/21,12:26:15,296,2192,2192,2192,2192,2192,61
28/07/21,12:26:15,296,2192,2192,2192,2192,2192,61
28/07/21,12:26:16,296,2192,2192,2192,2192,2192,61
28/07/21,12:26:16,296,2192,2192,2192,2192,2192,61
28/07/21,12:26:16,296,2192,2192,2192,2192,2192,61
28/07/21,12:26:17,296,2192,2192,2192,2192,2192,61
28/07/21,12:26:17,296,2192,2192,2192,2192,2192,61
28/07/21,12:26:17,296,2192,2192,2192,2192,2192,61
28/07/21,12:26:18,296,2192,2192,2192,2192,2192,61
28/07/21,12:26:18,296,2192,2192,2192,2192,2192,61
28/07/21,12:26:18,296,2192,2192,2192,2192,2192,61
28/07/21,12:26:19,296,2192,2192,2192,2192,2192,61
28/07/21,12:26:19,296,2192,2192,2192,2192,2192,61
28/07/21,12:26:19,296,2192,2192,2192,2192,2192,61
28/07/21,12:26:20,296,2192,2192,2192,2192,2192,61
28/07/21,12:26:20,296,2192,2192,2192,2192,2192,61
28/07/21,12:26:21,296,2192,2192,2192,2192,2192,61
28/07/21,12:26:21,296,2192,2192,2192,2192,2192,61
28/07/21,12:26:22,296,2192,2192,2192,2192,2192,61
28/07/21,12:26:22,296,2192,2192,2192,2192,2192,61
28/07/21,12:26:22,296,2192,2192,2192,2192,2192,61
28/07/21,12:26:23,296,2192,2192,2192,2192,2192,61
28/07/21,12:26:23,296,2192,2192,2192,2192,2192,61
28/07/21,12:26:23,296,2192,2192,2192,2192,2192,61
28/07/21,12:26:23,296,2192,2192,2192,2192,2192,61
28/07/21,12:26:24,296,2192,2192,2192,2192,2192,61
28/07/21,12:26:24,296,2192,2192,2192,2192,2192,61
28/07/21,12:26:25,296,2192,2192,2192,2192,2192,61
28/07/21,12:26:25,296,2192,2192,2192,2192,2192,61
28/07/21,12:26:26,296,2192,2192,2192,2192,2192,61
28/07/21,12:26:26,297,2192,2192,2192,2192,2192,61
28/07/21,12:26:26,297,2192,2192,2192,2192,2192,61
28/07/21,12:26:27,297,2192,2192,2192,2192,2192,61
28/07/21,12:26:27,297,2192,2192,2192,2192,2192,61
28/07/21,12:26:27,297,2192,2192,2192,2192,2192,61
28/07/21,12:26:28,297,2192,2192,2192,2192,2192,61
28/07/21,12:26:28,297,2192,2192,2192,2192,2192,61
28/07/21,12:26:28,297,2192,2192,2192,2192,2192,61
28/07/21,12:26:29,297,2192,2192,2192,2192,2192,61
28/07/21,12:26:29,297,2192,2192,2192,2192,2192,61
28/07/21,12:26:30,297,2192,2192,2192,2192,2192,61
28/07/21,12:26:30,297,2192,2192,2192,2192,2192,61
28/07/21,12:26:30,297,2192,2192,2192,2192,2192,61
28/07/21,12:26:31,297,2192,2192,2192,2192,2192,61
28/07/21,12:26:31,297,2192,2192,2192,2192,2192,61
28/07/21,12:26:31,297,2192,2192,2192,2192,2192,61
28/07/21,12:26:32,297,2192,2192,2192,2192,2192,61
28/07/21,12:26:32,297,2192,2192,2192,2192,2192,61
28/07/21,12:26:32,297,2192,2192,2192,2192,2192,61
28/07/21,12:26:33,297,2192,2192,2192,2192,2192,61
28/07/21,12:26:33,297,2192,2192,2192,2192,2192,61
28/07/21,12:26:33,297,2192,2192,2192,2192,2192,61
28/07/21,12:26:34,297,2192,2192,2192,2192,2192,61
28/07/21,12:26:34,297,2192,2192,2192,2192,2192,61
28/07/21,12:26:34,297,2192,2192,2192,2192,2192,61
28/07/21,12:26:35,297,2192,2192,2192,2192,2192,61
28/07/21,12:26:35,297,2192,2192,2192,2192,2192,61
28/07/21,12:26:36,297,2192,2192,2192,2192,2192,61
28/07/21,12:26:36,297,2192,2192,2192,2192,2192,61
28/07/21,12:26:36,297,2192,2192,2192,2192,2192,61
28/07/21,12:26:37,297,2192,2192,2192,2192,2192,61
28/07/21,12:26:37,297,2192,2192,2192,2192,2192,61
28/07/21,12:26:37,297,2192,2192,2192,2192,2192,61
28/07/21,12:26:37,297,2192,2192,2192,2192,2192,61
28/07/21,12:26:38,297,2192,2192,2192,2192,2192,61
28/07/21,12:26:38,297,2192,2192,2192,2192,2192,61
28/07/21,12:26:38,297,2192,2192,2192,2192,2192,61
28/07/21,12:26:39,297,2192,2192,2192,2192,2192,61
28/07/21,12:26:39,297,2192,2192,2192,2192,2192,61
28/07/21,12:26:39,297,2192,2192,2192,2192,2192,61
28/07/21,12:26:40,297,2192,2192,2192,2192,2192,61
28/07/21,12:26:40,297,2192,2192,2192,2192,2192,61
28/07/21,12:26:41,297,2192,2192,2192,2192,2192,61
28/07/21,12:26:41,297,2192,2192,2192,2192,2192,61
28/07/21,12:26:41,297,2192,2192,2192,2192,2192,61
28/07/21,12:26:42,297,2192,2192,2192,2192,2192,61
28/07/21,12:26:42,297,2192,2192,2192,2192,2192,61
28/07/21,12:26:42,297,2192,2192,2192,2192,2192,61
28/07/21,12:26:42,297,2192,2192,2192,2192,2192,61
28/07/21,12:26:43,297,2192,2192,2192,2192,2192,61
28/07/21,12:26:43,297,2192,2192,2192,2192,2192,61
28/07/21,12:26:43,297,2192,2192,2192,2192,2192,61
28/07/21,12:26:44,297,2192,2192,2192,2192,2192,61
28/07/21,12:26:44,297,2192,2192,2192,2192,2192,61
28/07/21,12:26:44,297,2192,2192,2192,2192,2192,61
28/07/21,12:26:45,297,2192,2192,2192,2192,2192,61
28/07/21,12:26:45,297,2192,2192,2192,2192,2192,61
28/07/21,12:26:45,297,2192,2192,2192,2192,2192,61
28/07/21,12:26:46,297,2192,2192,2192,2192,2192,61
28/07/21,12:26:46,297,2192,2192,2192,2192,2192,61
28/07/21,12:26:47,297,2192,2192,2192,2192,2192,61
28/07/21,12:26:47,297,2192,2192,2192,2192,2192,61
28/07/21,12:26:47,297,2192,2192,2192,2192,2192,61
28/07/21,12:26:48,297,2192,2192,2192,2192,2192,61
28/07/21,12:26:48,297,2192,2192,2192,2192,2192,61
28/07/21,12:26:48,297,2192,2192,2192,2192,2192,61
